genomeNum,sbid,test1,test2,test3,test4,size
11,4,0,0,0,0,82
11,5,2,0,1,0,178
11,6,2,1,0,0,114
11,7,11,0,7,0,189
11,8,6,3,2,0,129
11,9,15,9,9,9,188
11,10,13,5,7,2,126
11,11,2,2,0,0,122
11,12,3,2,3,2,150
11,13,20,14,1,0,71
11,14,1,0,0,0,67
11,15,17,8,9,8,65
11,16,34,23,34,23,139
11,17,22,8,9,1,79
11,18,29,5,22,0,174
11,19,6,5,6,5,127
11,20,2,0,1,0,167
11,21,28,4,23,0,183
11,22,25,8,16,3,150
11,23,9,2,3,2,175
11,24,2,0,1,0,120
11,25,19,8,6,0,70
11,26,4,3,1,0,131
11,27,7,2,2,2,179
11,28,14,7,3,0,190
11,29,13,6,11,4,155
11,30,13,4,10,3,189
11,31,10,7,3,0,182
11,32,12,1,11,1,139
11,33,2,2,0,0,119
11,34,1,0,0,0,104
11,35,4,0,4,0,155
11,36,13,1,5,1,111
11,37,20,10,2,0,167
11,38,2,0,2,0,183
11,39,12,5,11,5,164
11,40,4,4,4,4,122
11,41,13,0,1,0,172
11,42,17,4,12,2,78
11,43,10,6,4,3,187
11,44,6,0,0,0,147
11,45,10,1,3,1,153
11,46,14,5,8,0,79
11,47,10,0,3,0,141
11,48,1,0,1,0,190
11,49,6,6,4,4,104
11,50,16,11,13,8,81
11,51,6,2,4,2,174
11,52,13,2,1,0,151
11,53,0,0,0,0,196
11,54,0,0,0,0,126
11,55,1,1,0,0,70
11,56,1,0,1,0,96
11,57,0,0,0,0,100
11,58,6,0,4,0,133
11,59,2,1,0,0,177
11,60,26,24,6,6,103
11,61,0,0,0,0,87
11,62,4,1,4,1,121
11,63,4,2,4,2,104
11,64,14,0,12,0,95
11,65,1,1,1,1,107
11,66,42,37,42,37,85
11,67,9,2,1,0,106
11,68,11,4,4,2,120
11,69,9,4,6,1,161
11,70,20,9,20,9,80
11,71,13,5,13,5,96
11,72,11,5,3,3,183
11,73,5,0,5,0,174
11,74,17,4,4,1,167
11,75,5,0,4,0,99
11,76,4,1,1,0,172
11,77,4,2,3,1,155
11,78,6,2,5,2,128
11,79,25,25,3,3,113
11,80,14,5,8,0,181
11,81,11,3,3,2,159
11,82,16,2,13,0,89
11,83,9,2,6,0,100
11,84,3,0,3,0,118
11,85,9,6,6,3,180
11,86,6,1,1,0,184
11,87,7,6,4,3,170
11,88,22,7,7,3,175
11,89,7,6,3,2,123
11,90,9,2,8,2,184
11,91,15,5,12,5,94
11,92,2,0,2,0,126
11,93,5,2,3,0,152
11,94,0,0,0,0,74
11,95,1,1,1,1,144
11,96,19,10,8,2,191
11,97,4,2,2,1,117
11,98,6,4,1,1,150
11,99,0,0,0,0,141
12,1,11,6,8,5,153
12,2,16,3,16,3,165
12,3,2,1,0,0,106
12,4,1,0,1,0,122
12,5,1,0,0,0,159
12,6,11,6,0,0,197
12,7,16,6,11,4,130
12,8,5,3,0,0,137
12,9,27,8,7,4,122
12,10,1,1,1,1,193
12,11,2,2,0,0,118
12,12,4,2,3,2,126
12,13,32,16,7,1,168
12,14,36,21,29,16,106
12,15,33,20,33,20,94
12,16,19,0,6,0,133
12,17,6,0,5,0,69
12,18,22,1,20,1,147
12,19,12,3,10,2,128
12,20,23,2,17,2,190
12,21,48,24,38,20,197
12,22,11,8,5,3,167
12,23,3,2,3,2,124
12,24,8,5,3,1,72
12,25,7,4,4,1,199
12,26,9,1,2,1,147
12,27,6,3,2,0,152
12,28,19,8,16,7,90
12,29,0,0,0,0,69
12,30,13,1,2,0,115
12,31,9,0,9,0,120
12,32,5,0,4,0,75
12,33,12,5,2,0,73
12,34,4,1,3,1,172
12,35,0,0,0,0,126
12,36,2,0,0,0,138
12,37,2,1,1,1,123
12,38,6,2,6,2,106
12,39,42,12,23,2,168
12,40,1,0,1,0,200
12,41,9,0,6,0,196
12,42,2,0,1,0,78
12,43,8,3,2,2,175
12,44,19,7,7,3,196
12,45,1,0,1,0,114
12,46,13,8,3,1,179
12,47,19,6,13,3,165
12,48,9,2,8,2,183
12,49,3,2,3,2,105
12,50,1,1,0,0,82
12,51,11,2,8,0,133
12,52,13,4,5,2,104
12,53,2,0,0,0,97
12,54,3,2,1,0,185
12,55,0,0,0,0,86
12,56,0,0,0,0,200
12,57,5,2,3,1,168
12,58,0,0,0,0,130
12,59,3,1,0,0,107
12,60,17,4,7,2,186
12,61,16,0,3,0,193
12,62,4,4,4,4,157
12,63,0,0,0,0,153
12,64,40,36,40,36,181
12,65,40,9,7,1,176
12,66,5,2,4,1,138
12,67,20,16,20,16,188
12,68,1,1,1,1,99
12,69,13,4,3,1,168
12,70,7,2,5,2,80
12,71,23,6,10,3,180
12,72,11,6,10,6,100
12,73,2,0,2,0,121
12,74,6,4,4,3,164
12,75,16,7,6,0,98
12,76,5,3,2,2,116
12,77,11,7,10,6,78
12,78,0,0,0,0,104
12,79,12,9,5,3,92
12,80,2,0,0,0,74
12,81,10,6,2,0,102
12,82,11,3,4,0,87
12,83,7,0,7,0,121
12,84,4,0,4,0,129
12,85,7,6,3,3,181
12,86,12,4,2,1,151
12,87,4,4,4,4,70
12,88,6,2,1,0,175
12,89,5,0,1,0,178
12,90,2,0,0,0,115
12,91,28,13,7,5,167
12,92,3,0,3,0,127
12,93,3,0,3,0,109
12,94,0,0,0,0,163
12,95,9,0,8,0,81
12,96,7,1,1,1,162
12,97,7,4,4,2,177
12,98,6,4,1,1,141
12,99,0,0,0,0,162
13,1,3,1,2,1,111
13,2,27,5,22,3,189
13,3,8,7,0,0,196
13,4,7,0,7,0,161
13,5,5,2,4,1,161
13,6,8,6,1,1,107
13,7,10,1,9,1,186
13,8,23,10,7,4,216
13,9,6,2,2,2,112
13,10,10,3,4,0,143
13,11,3,2,3,2,192
13,12,23,14,5,0,92
13,13,22,15,17,11,123
13,14,34,27,34,27,75
13,15,14,8,3,0,77
13,16,12,6,11,6,167
13,17,4,1,0,0,109
13,18,12,6,12,6,94
13,19,1,0,0,0,117
13,20,14,3,12,3,87
13,21,8,2,0,0,101
13,22,39,6,30,4,198
13,23,5,3,5,3,93
13,24,8,2,8,2,118
13,25,23,9,6,2,114
13,26,3,3,0,0,156
13,27,10,1,5,1,97
13,28,4,4,4,4,106
13,29,18,11,3,1,166
13,30,5,1,3,0,102
13,31,31,10,17,8,153
13,32,3,0,2,0,92
13,33,5,5,4,4,122
13,34,6,4,5,4,87
13,35,9,5,7,3,168
13,36,1,1,1,1,210
13,37,2,0,2,0,117
13,38,14,4,6,4,100
13,39,31,10,17,0,198
13,40,4,2,4,2,127
13,41,24,4,22,4,117
13,42,3,1,3,1,86
13,43,8,1,8,1,195
13,44,6,2,1,0,82
13,45,22,13,18,11,87
13,46,12,7,4,4,130
13,47,14,4,9,0,127
13,48,1,1,1,1,157
13,49,11,4,5,1,113
13,50,35,1,30,0,161
13,51,0,0,0,0,77
13,52,6,6,1,1,176
13,53,9,6,4,4,75
13,54,2,1,0,0,77
13,55,6,1,2,1,85
13,56,0,0,0,0,98
13,57,6,1,1,0,93
13,58,0,0,0,0,161
13,59,0,0,0,0,193
13,60,3,2,1,0,112
13,61,0,0,0,0,81
13,62,6,0,4,0,205
13,63,0,0,0,0,101
13,64,18,6,8,4,174
13,65,9,4,4,4,217
13,66,2,2,2,2,155
13,67,37,12,37,12,183
13,68,4,0,0,0,123
13,69,9,3,3,0,138
13,70,7,3,4,1,217
13,71,30,22,30,22,105
13,72,8,2,1,0,153
13,73,2,0,0,0,99
13,74,11,2,8,2,183
13,75,5,1,4,1,157
13,76,1,0,1,0,102
13,77,2,0,2,0,76
13,78,5,0,4,0,173
13,79,28,28,5,5,210
13,80,1,0,1,0,107
13,81,12,7,6,2,179
13,82,13,5,4,3,140
13,83,14,2,10,0,168
13,84,3,1,3,1,117
13,85,4,0,4,0,77
13,86,6,5,3,2,138
13,87,2,1,1,0,103
13,88,13,10,5,2,196
13,89,1,0,1,0,90
13,90,6,1,2,0,215
13,91,3,2,2,2,188
13,92,32,14,16,11,203
13,93,4,0,4,0,107
13,94,0,0,0,0,157
13,95,6,5,0,0,72
13,96,7,0,1,0,185
13,97,7,7,4,4,74
13,98,8,5,2,2,214
13,99,0,0,0,0,203
14,1,3,2,3,2,97
14,2,35,16,31,15,166
14,3,18,4,11,0,172
14,4,1,0,1,0,106
14,5,2,0,1,0,196
14,6,6,6,1,1,182
14,7,9,3,7,1,75
14,8,5,2,0,0,132
14,9,3,0,2,0,86
14,10,27,13,6,4,116
14,11,6,1,1,1,80
14,12,30,14,14,5,84
14,13,3,2,1,0,191
14,14,31,21,11,6,162
14,15,14,2,3,0,121
14,16,28,28,26,26,121
14,17,16,5,5,2,131
14,18,29,5,22,0,166
14,19,10,5,9,4,191
14,20,30,6,17,4,144
14,21,34,21,20,15,175
14,22,14,5,14,5,184
14,23,3,3,2,2,187
14,24,28,14,9,2,193
14,25,15,12,12,9,114
14,26,7,6,5,4,153
14,27,14,6,9,5,183
14,28,0,0,0,0,78
14,29,17,5,14,3,158
14,30,6,6,4,4,170
14,31,11,8,6,4,150
14,32,14,7,12,5,142
14,33,5,1,5,1,110
14,34,4,3,1,0,116
14,35,2,0,1,0,109
14,36,13,9,2,2,185
14,37,1,1,1,1,194
14,38,24,9,22,9,150
14,39,8,3,4,1,136
14,40,0,0,0,0,131
14,41,12,8,6,4,183
14,42,15,7,4,1,91
14,43,1,0,0,0,112
14,44,13,4,1,0,105
14,45,3,1,3,1,85
14,46,16,5,10,2,134
14,47,24,2,21,1,185
14,48,0,0,0,0,117
14,49,4,3,2,1,96
14,50,9,2,7,0,122
14,51,10,2,4,2,141
14,52,12,1,1,0,134
14,53,0,0,0,0,157
14,54,0,0,0,0,85
14,55,0,0,0,0,167
14,56,3,2,1,0,99
14,57,0,0,0,0,186
14,58,2,1,0,0,121
14,59,11,3,5,1,178
14,60,22,6,0,0,93
14,61,3,0,0,0,105
14,62,0,0,0,0,131
14,63,4,4,4,4,132
14,64,38,6,38,6,184
14,65,23,2,2,0,147
14,66,7,5,4,3,90
14,67,5,2,4,1,150
14,68,14,13,14,13,146
14,69,1,1,1,1,170
14,70,2,1,2,1,122
14,71,8,0,5,0,127
14,72,13,5,8,3,194
14,73,1,0,0,0,143
14,74,6,1,1,0,98
14,75,2,0,2,0,127
14,76,15,12,8,6,84
14,77,5,3,2,1,88
14,78,25,25,2,2,108
14,79,1,0,1,0,138
14,80,7,5,1,0,83
14,81,10,7,1,0,98
14,82,4,1,2,0,91
14,83,10,0,7,0,174
14,84,4,4,4,4,143
14,85,5,5,2,2,159
14,86,6,4,2,1,166
14,87,15,7,8,4,166
14,88,9,3,5,2,198
14,89,2,0,0,0,154
14,90,14,12,4,4,141
14,91,4,2,4,2,164
14,92,5,2,3,0,147
14,93,0,0,0,0,67
14,94,13,0,4,0,132
14,95,8,5,2,1,84
14,96,10,8,2,2,192
14,97,0,0,0,0,83
14,98,5,3,0,0,130
14,99,1,0,1,0,138
15,1,4,2,4,2,78
15,2,34,20,30,19,168
15,3,21,3,15,0,176
15,4,1,0,0,0,73
15,5,4,0,4,0,177
15,6,6,2,1,0,169
15,7,6,5,0,0,81
15,8,14,3,12,3,138
15,9,5,3,0,0,75
15,10,12,5,2,1,109
15,11,13,2,2,2,157
15,12,21,4,8,0,120
15,13,0,0,0,0,165
15,14,31,21,11,6,155
15,15,11,2,4,0,101
15,16,26,19,19,14,200
15,17,19,8,16,5,203
15,18,9,2,8,1,205
15,19,10,0,2,0,111
15,20,0,0,0,0,82
15,21,39,4,27,0,189
15,22,12,9,6,5,184
15,23,4,2,4,2,109
15,24,24,10,6,2,123
15,25,3,3,0,0,89
15,26,6,3,0,0,88
15,27,9,0,1,0,111
15,28,1,1,1,1,141
15,29,12,2,11,1,107
15,30,3,1,0,0,165
15,31,8,2,6,2,156
15,32,10,7,3,0,197
15,33,2,1,0,0,101
15,34,3,2,0,0,197
15,35,7,4,3,1,194
15,36,8,5,0,0,174
15,37,31,6,28,3,144
15,38,1,0,1,0,75
15,39,6,1,3,1,116
15,40,9,0,6,0,193
15,41,2,0,1,0,70
15,42,14,0,1,0,141
15,43,19,7,17,5,112
15,44,12,7,4,4,177
15,45,6,0,0,0,170
15,46,13,8,2,1,83
15,47,25,3,18,0,151
15,48,12,2,9,2,168
15,49,2,1,2,1,114
15,50,6,3,0,0,172
15,51,7,3,4,3,81
15,52,21,3,10,2,187
15,53,2,2,0,0,156
15,54,0,0,0,0,153
15,55,0,0,0,0,143
15,56,3,3,1,1,114
15,57,0,0,0,0,83
15,58,6,0,4,0,152
15,59,4,2,0,0,90
15,60,9,4,5,3,125
15,61,16,0,3,0,153
15,62,4,4,4,4,102
15,63,2,2,2,2,153
15,64,15,4,15,4,71
15,65,20,3,20,3,160
15,66,4,0,0,0,109
15,67,8,3,3,0,90
15,68,6,1,5,1,207
15,69,25,22,25,22,178
15,70,9,2,0,0,133
15,71,1,1,1,1,110
15,72,5,0,5,0,114
15,73,27,8,10,3,160
15,74,6,0,5,0,161
15,75,3,1,2,0,169
15,76,12,6,3,0,144
15,77,32,20,32,20,70
15,78,20,9,1,0,200
15,79,12,8,5,3,156
15,80,4,1,2,1,91
15,81,12,6,4,0,71
15,82,14,4,5,0,110
15,83,7,1,6,1,86
15,84,4,4,4,4,178
15,85,3,0,1,0,117
15,86,6,1,1,0,147
15,87,8,7,4,4,117
15,88,6,1,6,1,206
15,89,6,3,2,0,140
15,90,3,1,0,0,73
15,91,7,6,6,6,160
15,92,5,2,2,2,156
15,93,4,0,4,0,94
15,94,1,0,1,0,130
15,95,2,0,0,0,152
15,96,17,8,6,2,195
15,97,2,1,0,0,71
15,98,6,3,1,0,205
15,99,0,0,0,0,144
16,1,4,2,4,2,73
16,2,34,20,30,19,186
16,3,2,2,0,0,109
16,4,0,0,0,0,118
16,5,0,0,0,0,116
16,6,0,0,0,0,70
16,7,2,2,1,1,133
16,8,17,11,3,3,169
16,9,7,1,7,1,140
16,10,19,5,5,3,166
16,11,3,0,2,0,77
16,12,6,1,2,1,131
16,13,2,2,0,0,157
16,14,6,3,3,1,117
16,15,23,20,5,5,93
16,16,9,2,0,0,71
16,17,39,30,39,30,97
16,18,29,5,15,0,204
16,19,19,6,14,1,173
16,20,8,6,8,6,114
16,21,2,0,1,0,162
16,22,1,0,0,0,67
16,23,3,1,3,1,96
16,24,19,12,8,1,89
16,25,6,5,6,5,168
16,26,3,2,3,2,83
16,27,26,5,15,2,202
16,28,0,0,0,0,107
16,29,15,12,12,9,79
16,30,1,0,1,0,90
16,31,3,1,2,1,128
16,32,8,2,6,0,127
16,33,16,3,7,1,185
16,34,1,0,1,0,138
16,35,11,7,3,0,148
16,36,9,1,8,1,127
16,37,3,2,1,0,199
16,38,4,2,1,0,127
16,39,4,0,1,0,162
16,40,16,7,1,0,93
16,41,25,3,21,1,174
16,42,12,1,9,1,181
16,43,7,1,4,1,141
16,44,8,0,8,0,179
16,45,7,3,2,1,68
16,46,18,8,15,6,88
16,47,14,7,6,4,181
16,48,7,0,1,0,169
16,49,14,3,4,0,160
16,50,35,1,30,0,158
16,51,1,0,1,0,203
16,52,6,3,0,0,167
16,53,9,2,4,2,167
16,54,11,1,0,0,120
16,55,0,0,0,0,140
16,56,0,0,0,0,115
16,57,0,0,0,0,98
16,58,0,0,0,0,71
16,59,5,2,3,1,175
16,60,0,0,0,0,132
16,61,3,1,0,0,120
16,62,3,2,1,0,123
16,63,13,0,6,0,197
16,64,4,3,4,3,192
16,65,9,1,5,1,202
16,66,21,20,21,20,76
16,67,5,0,1,0,121
16,68,10,1,5,1,169
16,69,5,3,2,1,146
16,70,24,16,24,16,171
16,71,11,6,1,0,94
16,72,1,1,1,1,130
16,73,5,1,3,1,163
16,74,11,3,7,3,109
16,75,5,0,4,0,172
16,76,3,0,1,0,89
16,77,5,1,3,0,188
16,78,26,26,2,2,164
16,79,0,0,0,0,81
16,80,12,5,5,0,190
16,81,2,0,0,0,69
16,82,22,7,16,7,175
16,83,3,0,3,0,70
16,84,4,2,4,2,99
16,85,9,9,6,6,196
16,86,3,0,2,0,142
16,87,13,9,7,3,162
16,88,5,1,5,1,174
16,89,8,0,2,0,155
16,90,2,0,0,0,96
16,91,7,6,6,6,167
16,92,2,2,2,2,90
16,93,4,0,4,0,153
16,94,0,0,0,0,177
16,95,6,1,1,1,180
16,96,8,3,4,0,100
16,97,2,1,1,0,187
16,98,5,3,0,0,179
16,99,3,0,3,0,78
17,1,2,2,2,2,86
17,2,28,9,9,5,93
17,3,12,0,0,0,106
17,4,2,2,0,0,82
17,5,1,1,0,0,171
17,6,2,0,1,0,186
17,7,9,5,3,0,122
17,8,7,5,0,0,125
17,9,12,3,8,1,157
17,10,24,12,8,4,198
17,11,6,2,2,2,197
17,12,0,0,0,0,116
17,13,26,8,6,3,195
17,14,28,7,19,5,160
17,15,29,23,18,15,179
17,16,11,0,8,0,96
17,17,29,3,14,3,74
17,18,1,1,1,1,96
17,19,2,1,1,0,198
17,20,16,8,14,8,76
17,21,33,14,19,8,185
17,22,23,4,22,3,81
17,23,12,10,6,4,162
17,24,3,2,3,2,137
17,25,25,16,5,4,173
17,26,14,11,11,8,145
17,27,6,5,5,4,166
17,28,3,0,1,0,106
17,29,5,1,3,0,101
17,30,27,5,14,4,189
17,31,3,0,0,0,125
17,32,17,10,5,3,197
17,33,9,4,6,2,126
17,34,2,0,1,0,194
17,35,0,0,0,0,189
17,36,15,8,0,0,97
17,37,24,4,21,2,149
17,38,7,0,2,0,163
17,39,8,1,8,1,134
17,40,4,2,4,2,152
17,41,15,5,2,1,120
17,42,10,2,7,0,172
17,43,15,10,5,3,131
17,44,3,0,1,0,91
17,45,2,1,2,1,99
17,46,18,5,8,5,110
17,47,24,5,20,1,197
17,48,1,0,1,0,114
17,49,4,3,1,1,167
17,50,10,5,7,2,104
17,51,6,3,2,2,74
17,52,11,3,2,2,153
17,53,5,3,1,0,176
17,54,0,0,0,0,112
17,55,1,0,1,0,69
17,56,0,0,0,0,103
17,57,5,2,3,1,172
17,58,0,0,0,0,87
17,59,6,4,1,0,199
17,60,18,9,8,7,172
17,61,3,0,3,0,67
17,62,4,1,0,0,85
17,63,3,3,3,3,136
17,64,4,0,0,0,193
17,65,31,24,31,24,117
17,66,27,5,1,0,162
17,67,4,1,3,1,113
17,68,12,3,9,1,173
17,69,26,8,26,8,115
17,70,2,0,2,0,101
17,71,11,8,1,1,96
17,72,6,4,6,4,127
17,73,15,7,6,2,111
17,74,6,2,1,1,105
17,75,1,0,0,0,181
17,76,3,2,0,0,100
17,77,3,2,1,1,156
17,78,13,2,13,2,101
17,79,24,15,0,0,191
17,80,15,9,8,3,94
17,81,24,7,7,3,186
17,82,14,7,6,3,123
17,83,2,0,2,0,188
17,84,9,6,6,3,196
17,85,8,3,2,0,176
17,86,5,4,5,4,80
17,87,7,2,2,0,141
17,88,6,1,2,0,198
17,89,3,0,1,0,73
17,90,7,6,6,5,154
17,91,2,0,2,0,94
17,92,2,0,2,0,86
17,93,7,2,5,0,191
17,94,8,0,1,0,94
17,95,1,1,1,1,128
17,96,25,10,10,2,195
17,97,4,2,2,1,100
17,98,6,3,1,0,180
17,99,0,0,0,0,115
18,1,4,2,4,2,73
18,2,34,20,30,19,179
18,3,16,4,11,0,186
18,4,1,0,1,0,122
18,5,2,0,1,0,175
18,6,1,1,0,0,145
18,7,13,3,8,3,137
18,8,6,3,1,0,151
18,9,23,10,8,5,119
18,10,6,1,1,1,208
18,11,2,1,0,0,199
18,12,29,22,9,6,163
18,13,36,34,32,31,206
18,14,13,7,2,0,79
18,15,9,7,8,7,157
18,16,28,15,24,14,106
18,17,10,2,9,1,196
18,18,19,5,15,5,131
18,19,37,6,23,0,182
18,20,6,0,6,0,77
18,21,11,6,4,0,168
18,22,0,0,0,0,136
18,23,23,17,3,1,125
18,24,12,11,9,8,139
18,25,1,1,1,1,118
18,26,4,1,3,1,110
18,27,10,2,8,0,129
18,28,16,1,6,0,172
18,29,16,2,13,2,126
18,30,6,5,4,4,135
18,31,8,4,7,4,165
18,32,5,2,3,0,95
18,33,5,1,5,1,95
18,34,4,3,2,1,140
18,35,15,0,4,0,127
18,36,10,6,0,0,93
18,37,28,6,25,3,128
18,38,2,0,2,0,184
18,39,26,8,25,8,69
18,40,1,0,1,0,72
18,41,5,3,5,3,95
18,42,0,0,0,0,113
18,43,14,6,5,2,151
18,44,15,9,7,4,145
18,45,3,0,0,0,112
18,46,7,0,1,0,130
18,47,13,1,4,1,114
18,48,23,6,19,2,192
18,49,6,0,6,0,72
18,50,1,1,1,1,194
18,51,8,7,4,3,101
18,52,19,5,12,3,197
18,53,14,3,1,0,173
18,54,1,0,1,0,92
18,55,0,0,0,0,108
18,56,0,0,0,0,77
18,57,2,2,0,0,123
18,58,0,0,0,0,190
18,59,8,0,6,0,128
18,60,8,4,2,0,133
18,61,17,9,7,4,134
18,62,16,3,4,3,208
18,63,2,2,2,2,153
18,64,2,1,2,1,173
18,65,46,28,40,27,154
18,66,7,2,1,0,118
18,67,8,3,5,1,194
18,68,23,14,23,14,181
18,69,11,5,3,3,176
18,70,0,0,0,0,80
18,71,7,4,5,4,76
18,72,15,7,6,2,111
18,73,10,1,7,1,120
18,74,1,0,1,0,119
18,75,3,0,1,0,99
18,76,5,1,3,0,191
18,77,9,7,6,5,123
18,78,25,20,2,1,182
18,79,16,8,1,0,207
18,80,13,6,5,0,71
18,81,12,2,6,0,94
18,82,3,0,2,0,155
18,83,9,7,4,2,160
18,84,1,0,1,0,130
18,85,7,3,1,1,103
18,86,5,2,0,0,72
18,87,7,2,1,0,161
18,88,5,1,5,1,160
18,89,44,37,4,4,195
18,90,7,5,6,5,174
18,91,2,0,2,0,90
18,92,2,0,2,0,146
18,93,2,0,2,0,121
18,94,1,1,1,1,141
18,95,25,9,10,1,182
18,96,3,2,1,1,81
18,97,7,7,2,2,119
18,98,2,0,0,0,70
18,99,0,0,0,0,137
19,1,4,2,4,2,77
19,2,35,19,29,17,122
19,3,3,1,0,0,85
19,4,17,1,14,0,128
19,5,1,0,1,0,123
19,6,2,0,1,0,188
19,7,13,8,1,0,188
19,8,13,8,11,6,92
19,9,6,2,3,0,173
19,10,24,10,8,3,182
19,11,6,1,3,1,202
19,12,2,0,2,0,127
19,13,33,16,9,3,186
19,14,21,2,12,0,114
19,15,35,28,35,28,110
19,16,23,1,9,0,99
19,17,2,0,2,0,79
19,18,28,26,25,24,99
19,19,2,0,2,0,92
19,20,1,1,0,0,195
19,21,23,4,18,0,182
19,22,22,7,13,4,191
19,23,14,3,7,2,202
19,24,21,10,6,2,123
19,25,15,12,9,6,191
19,26,0,0,0,0,103
19,27,3,2,2,1,82
19,28,12,10,7,5,159
19,29,3,1,1,0,171
19,30,6,2,6,2,73
19,31,5,0,3,0,119
19,32,10,7,2,0,143
19,33,6,2,4,2,201
19,34,1,0,0,0,175
19,35,0,0,0,0,171
19,36,13,9,2,2,175
19,37,31,20,31,20,91
19,38,1,0,1,0,84
19,39,2,0,2,0,103
19,40,10,0,7,0,182
19,41,0,0,0,0,83
19,42,14,0,1,0,144
19,43,12,4,10,2,123
19,44,14,9,5,3,152
19,45,6,4,1,0,119
19,46,11,1,2,1,175
19,47,14,7,8,4,160
19,48,4,0,2,0,204
19,49,1,1,1,1,94
19,50,9,4,1,0,156
19,51,6,1,5,1,180
19,52,13,2,0,0,151
19,53,0,0,0,0,150
19,54,0,0,0,0,159
19,55,3,3,1,1,92
19,56,0,0,0,0,128
19,57,1,0,0,0,155
19,58,7,5,0,0,145
19,59,29,12,8,6,198
19,60,1,0,0,0,200
19,61,2,2,2,2,168
19,62,6,1,6,1,89
19,63,47,35,43,34,175
19,64,8,3,2,0,141
19,65,5,2,4,1,144
19,66,8,6,8,6,84
19,67,21,9,21,9,137
19,68,13,5,3,0,106
19,69,0,0,0,0,87
19,70,4,0,4,0,106
19,71,16,6,7,2,148
19,72,10,5,8,5,138
19,73,3,1,1,0,196
19,74,4,2,3,1,150
19,75,26,26,2,2,190
19,76,3,0,3,0,71
19,77,0,0,0,0,109
19,78,17,15,0,0,128
19,79,10,4,0,0,157
19,80,3,0,1,0,149
19,81,4,0,4,0,134
19,82,8,8,5,5,115
19,83,3,0,3,0,108
19,84,4,3,0,0,75
19,85,12,8,5,1,189
19,86,1,0,1,0,85
19,87,5,1,4,1,107
19,88,11,6,5,2,124
19,89,0,0,0,0,72
19,90,28,13,7,5,169
19,91,0,0,0,0,73
19,92,4,0,4,0,157
19,93,0,0,0,0,184
19,94,10,1,9,0,75
19,95,9,6,3,2,132
19,96,8,4,6,2,102
19,97,2,1,1,0,134
19,98,7,6,2,1,82
19,99,0,0,0,0,188
20,1,3,2,3,2,130
20,2,12,3,6,1,131
20,3,21,5,15,0,190
20,4,7,1,6,1,155
20,5,1,0,1,0,162
20,6,2,1,0,0,111
20,7,13,3,7,3,149
20,8,1,0,0,0,82
20,9,13,4,4,2,153
20,10,11,1,2,1,179
20,11,9,3,2,0,125
20,12,0,0,0,0,80
20,13,2,0,1,0,75
20,14,32,19,8,3,165
20,15,18,5,9,1,97
20,16,33,22,23,13,157
20,17,11,7,8,7,129
20,18,6,1,6,1,179
20,19,8,2,7,1,163
20,20,10,2,9,2,136
20,21,30,9,18,0,144
20,22,7,2,6,2,131
20,23,10,3,3,2,177
20,24,20,5,10,2,192
20,25,13,9,10,6,194
20,26,4,4,4,4,99
20,27,17,13,3,2,152
20,28,19,9,18,8,169
20,29,7,4,3,2,113
20,30,3,0,2,0,94
20,31,10,7,3,0,182
20,32,11,2,9,1,117
20,33,2,2,0,0,188
20,34,5,3,3,1,158
20,35,0,0,0,0,165
20,36,15,8,0,0,111
20,37,18,0,18,0,128
20,38,3,3,3,3,75
20,39,21,13,17,10,150
20,40,7,2,4,2,161
20,41,15,7,3,1,141
20,42,6,3,3,1,145
20,43,13,8,4,1,70
20,44,5,3,0,0,191
20,45,4,2,4,2,133
20,46,9,4,8,4,86
20,47,27,4,23,0,186
20,48,1,0,1,0,105
20,49,1,1,1,1,106
20,50,8,7,4,3,126
20,51,18,6,10,5,151
20,52,0,0,0,0,73
20,53,21,4,4,0,139
20,54,0,0,0,0,80
20,55,0,0,0,0,69
20,56,0,0,0,0,153
20,57,2,1,0,0,164
20,58,0,0,0,0,192
20,59,3,2,0,0,79
20,60,1,0,0,0,77
20,61,0,0,0,0,96
20,62,30,16,8,8,155
20,63,4,3,3,3,171
20,64,1,0,1,0,82
20,65,6,0,6,0,100
20,66,40,31,40,31,184
20,67,32,5,7,1,185
20,68,3,1,3,1,127
20,69,11,1,9,1,154
20,70,14,4,14,4,171
20,71,13,9,3,2,81
20,72,4,0,4,0,193
20,73,22,6,8,3,180
20,74,10,7,9,6,79
20,75,2,0,2,0,144
20,76,7,3,5,2,191
20,77,9,6,8,6,145
20,78,24,22,0,0,131
20,79,11,5,4,0,158
20,80,2,1,2,1,115
20,81,8,6,0,0,126
20,82,5,2,0,0,68
20,83,6,0,6,0,159
20,84,9,9,6,6,144
20,85,2,0,1,0,190
20,86,10,6,4,2,110
20,87,2,2,0,0,119
20,88,18,8,8,4,178
20,89,44,34,6,5,193
20,90,14,11,4,3,131
20,91,5,2,2,2,152
20,92,0,0,0,0,134
20,93,9,0,4,0,173
20,94,2,1,1,1,93
20,95,16,6,1,0,90
20,96,5,3,1,0,98
20,97,2,2,0,0,65
20,98,6,3,1,0,194
20,99,0,0,0,0,148
21,1,3,3,3,3,132
21,2,17,3,5,3,83
21,3,13,2,11,0,193
21,4,1,0,0,0,87
21,5,3,0,3,0,192
21,6,1,1,0,0,73
21,7,1,0,0,0,73
21,8,15,4,5,0,202
21,9,13,7,5,2,204
21,10,12,3,4,2,208
21,11,0,0,0,0,78
